scenario_id,scenario_name,scenario_description,scenario_hook,turning_point,round_number,driver_code,actual_cumulative_points,alt_cumulative_points,delta,actual_championship_prob,alt_championship_prob,p_incident
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,11,VER,149.0,149.0,0.0,0.0,0.0,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,11,PIA,202.0,202.0,0.0,0.00018,0.00018,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,12,NOR,217.0,217.0,0.0,0.49306,0.49306,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,12,VER,159.0,159.0,0.0,0.0,0.0,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,12,PIA,220.0,220.0,0.0,0.50694,0.50694,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,13,NOR,235.0,235.0,0.0,0.279,0.279,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,13,VER,171.0,171.0,0.0,0.0,0.0,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,13,PIA,245.0,245.0,0.0,0.721,0.721,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,14,NOR,260.0,260.0,0.0,0.14072,0.14072,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,14,VER,173.0,173.0,0.0,0.0,0.0,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,14,PIA,263.0,263.0,0.0,0.85928,0.85928,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,15,NOR,260.0,260.0,0.0,0.9037,0.9037,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,15,VER,191.0,191.0,0.0,0.0,0.0,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,15,PIA,288.0,288.0,0.0,0.0963,0.0963,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,16,NOR,278.0,278.0,0.0,0.92186,0.92186,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,16,VER,216.0,216.0,0.0,0.00026,0.00026,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,16,PIA,303.0,303.0,0.0,0.07788,0.07788,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,17,NOR,284.0,284.0,0.0,0.0702,0.0702,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,17,VER,241.0,241.0,0.0,0.00936,0.00936,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,17,PIA,303.0,303.0,0.0,0.92044,0.92044,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,18,NOR,299.0,299.0,0.0,0.9999,0.9999,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,18,VER,259.0,259.0,0.0,2e-05,2e-05,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,18,PIA,315.0,315.0,0.0,8e-05,8e-05,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,19,NOR,317.0,317.0,0.0,0.99806,0.99806,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,19,VER,284.0,284.0,0.0,0.00056,0.00056,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,19,PIA,325.0,325.0,0.0,0.00138,0.00138,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,20,NOR,342.0,342.0,0.0,0.9752,0.9752,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,20,VER,299.0,299.0,0.0,0.00078,0.00078,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,20,PIA,335.0,335.0,0.0,0.02402,0.02402,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,21,NOR,367.0,367.0,0.0,0.99706,0.99706,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,21,VER,314.0,314.0,0.0,0.0,0.0,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,21,PIA,345.0,345.0,0.0,0.00294,0.00294,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,22,NOR,367.0,367.0,0.0,0.9993,0.9993,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,22,VER,339.0,339.0,0.0,6e-05,6e-05,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,22,PIA,345.0,345.0,0.0,0.00064,0.00064,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,23,NOR,379.0,377.0,-2.0,0.9946,0.9888,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,23,VER,364.0,364.0,0.0,0.00204,0.0042,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,23,PIA,363.0,363.0,0.0,0.00336,0.007,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,24,NOR,394.0,392.0,-2.0,1.0,1.0,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,24,VER,389.0,389.0,0.0,0.0,0.0,0.98765
qatar_kimi,The Kimi Moment,Kimi Antonelli holds P4 and doesn't yield to Norris in Qatar. Just 2 points — but they cut the final margin from 5 to 3.,2 pts · margin becomes 3,23,24,PIA,381.0,381.0,0.0,0.0,0.0,0.98765
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,1,NOR,25.0,25.0,0.0,1.0,1.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,1,VER,18.0,18.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,1,PIA,2.0,2.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,2,NOR,43.0,43.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,2,VER,30.0,30.0,0.0,0.00178,0.00178,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,2,PIA,27.0,27.0,0.0,0.99822,0.99822,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,3,NOR,61.0,61.0,0.0,0.7675,0.7675,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,3,VER,55.0,55.0,0.0,0.02174,0.02174,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,3,PIA,42.0,42.0,0.0,0.21076,0.21076,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,4,NOR,76.0,76.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,4,VER,63.0,63.0,0.0,1.0,1.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,4,PIA,67.0,67.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,5,NOR,88.0,88.0,0.0,0.99994,0.99994,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,5,VER,81.0,81.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,5,PIA,92.0,92.0,0.0,6e-05,6e-05,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,6,NOR,106.0,106.0,0.0,1.0,1.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,6,VER,93.0,93.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,6,PIA,117.0,117.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,7,NOR,124.0,124.0,0.0,0.5659,0.5659,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,7,VER,118.0,118.0,0.0,0.0069,0.0069,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,7,PIA,132.0,132.0,0.0,0.4272,0.4272,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,8,NOR,149.0,149.0,0.0,0.00132,0.00132,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,8,VER,130.0,130.0,0.0,0.64344,0.64344,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,8,PIA,147.0,147.0,0.0,0.35524,0.35524,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,9,NOR,167.0,167.0,0.0,0.81102,0.81102,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,9,VER,131.0,131.0,0.0,0.05312,0.05312,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,9,PIA,172.0,172.0,0.0,0.13586,0.13586,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,10,NOR,167.0,167.0,0.0,0.99838,0.99838,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,10,VER,149.0,149.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,10,PIA,184.0,184.0,0.0,0.00162,0.00162,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,11,NOR,192.0,192.0,0.0,0.99982,0.99982,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,11,VER,149.0,149.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,11,PIA,202.0,202.0,0.0,0.00018,0.00018,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,12,NOR,217.0,217.0,0.0,0.49306,0.49306,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,12,VER,159.0,159.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,12,PIA,220.0,220.0,0.0,0.50694,0.50694,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,13,NOR,235.0,235.0,0.0,0.279,0.279,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,13,VER,171.0,171.0,0.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,13,PIA,245.0,245.0,0.0,0.721,0.721,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,14,NOR,260.0,253.0,-7.0,0.14072,0.096,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,14,VER,173.0,196.0,23.0,0.0,0.00035,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,14,PIA,263.0,263.0,0.0,0.85928,0.90365,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,15,NOR,260.0,253.0,-7.0,0.9037,0.8473,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,15,VER,191.0,214.0,23.0,0.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,15,PIA,288.0,288.0,0.0,0.0963,0.1527,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,16,NOR,278.0,271.0,-7.0,0.92186,0.83995,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,16,VER,216.0,239.0,23.0,0.00026,0.03155,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,16,PIA,303.0,303.0,0.0,0.07788,0.1285,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,17,NOR,284.0,277.0,-7.0,0.0702,0.032,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,17,VER,241.0,264.0,23.0,0.00936,0.1065,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,17,PIA,303.0,303.0,0.0,0.92044,0.8615,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,18,NOR,299.0,292.0,-7.0,0.9999,0.99615,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,18,VER,259.0,282.0,23.0,2e-05,0.0037,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,18,PIA,315.0,315.0,0.0,8e-05,0.00015,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,19,NOR,317.0,310.0,-7.0,0.99806,0.9506,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,19,VER,284.0,307.0,23.0,0.00056,0.0453,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,19,PIA,325.0,325.0,0.0,0.00138,0.0041,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,20,NOR,342.0,328.0,-14.0,0.9752,0.25885,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,20,VER,299.0,332.0,33.0,0.00078,0.7115,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,20,PIA,335.0,335.0,0.0,0.02402,0.02965,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,21,NOR,367.0,346.0,-21.0,0.99706,0.26005,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,21,VER,314.0,357.0,43.0,0.0,0.7308,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,21,PIA,345.0,345.0,0.0,0.00294,0.00915,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,22,NOR,367.0,346.0,-21.0,0.9993,0.0058,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,22,VER,339.0,382.0,43.0,6e-05,0.9941,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,22,PIA,345.0,345.0,0.0,0.00064,0.0001,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,23,NOR,379.0,356.0,-23.0,0.9946,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,23,VER,364.0,407.0,43.0,0.00204,1.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,23,PIA,363.0,363.0,0.0,0.00336,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,24,NOR,394.0,371.0,-23.0,1.0,0.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,24,VER,389.0,432.0,43.0,0.0,1.0,0.0012191946660000002
all_ver,Everything Goes Right,"All four incidents go Verstappen's way: Budapest, Mexico, São Paulo, and Qatar. The full picture of what it would have taken.",All 4 incidents · VER champion,14,24,PIA,381.0,381.0,0.0,0.0,0.0,0.0012191946660000002
